price,ma5,ma10,ma20,ma60,high20,low5,vol_ratio,avg_range20,momentum20,momentum5,close_position,upper_shadow,lower_shadow,gap,ma10_dist,ma20_dist,high20_dist,amount,turnover,day_ret,low,fwd_1d_close_ret_pct,fwd_3d_close_ret_pct,code,name,trade_date,pe,pb,market_cap,is_theme,is_core_theme,is_satellite_theme,theme_tier,concepts,score,amount_score,quality_score,strategy,strategy_name,rank,recommendation_score,strategy_hits,hit_count,reason,recommend_rank
69.44,69.966,67.078,61.00699999999999,47.227999999999994,73.19,65.1,0.9282800441581504,8.614387139224817,33.30773660971394,-4.549828178694156,0.6906249999999974,0.30937500000000256,0.6906249999999974,-2.2334597555836524,3.5212737410179216,13.823003917583236,-5.1236507719633835,587839986.0,3.42,-2.46,67.23,-5.731566820276502,5.7171658986175045,300863.SZ,卡倍亿,2026-06-10,43.37,12.02,17454091440.0,True,True,False,core,['铜缆高速连接'],4.173929,11.362926,4.173929,main_theme,主线三日趋势承接,1,619.0,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=铜缆高速连接；20日涨幅33.31%；量比0.93；换手3.42%；当日涨幅-2.46%，追高压力相对可控,3
28.55,27.802,28.175,26.615,21.940333333333335,31.16,25.31,0.8380714616732488,6.375178627215053,25.329236172080755,0.42208934224410655,0.621621621621623,0.3783783783783769,0.46846846846846835,0.24726245143058634,1.3309671694764944,7.270336276535801,-8.376123234916548,1363627404.91,11.25,0.85,27.86,-3.222416812609463,14.1506129597198,002741.SZ,光华科技,2026-06-10,110.51,9.4,18187022544.0,True,True,False,core,['PCB'],3.783107,11.239229,3.783107,main_theme,主线三日趋势承接,4,585.916,"main_theme,fund_flow,broad_trend",3,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=PCB；20日涨幅25.33%；量比0.84；换手11.25%；当日涨幅0.85%，追高压力相对可控,4
13.71,13.547999999999998,13.963,13.523,11.903166666666666,16.08,12.67,0.8085741379744412,5.85793774670051,12.469237079573432,-0.9393063583815007,0.7454545454545471,0.25454545454545285,0.2909090909090917,-2.0378457059679675,-1.8119315333380968,1.3828292538637896,-14.738805970149244,503189519.0,6.77,-0.22,13.3,-2.698760029175795,1.5317286652078765,300041.SZ,回天新材,2026-06-10,25.8,2.94,8648879354.0,True,True,False,core,"['PCB', '半导体概念']",3.582188,10.133768,4.110045,main_theme,主线三日趋势承接,6,540.911,"main_theme,fund_flow,broad_trend,quality_trend",4,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、质量趋势；概念=PCB,半导体概念；20日涨幅12.47%；量比0.81；换手6.77%；当日涨幅-0.22%，追高压力相对可控",5
160.9,161.43599999999998,156.596,147.131,113.50916666666667,175.98,147.0,1.0324914635582243,8.371165338325318,31.99343724364232,1.9709740794727253,0.9910313901345309,0.00896860986546908,0.584080717488791,-1.7983140805494742,2.7484737796623193,9.358326933141228,-8.56915558586202,1450790378.0,4.83,0.47,152.06,3.990055935363568,12.722187694220022,300814.SZ,中富电路,2026-06-11,502.39,23.19,37979738189.0,True,True,False,core,"['CPO概念', 'PCB', '半导体概念', '液冷概念']",4.760252,11.793768,4.760252,main_theme,主线三日趋势承接,1,619.0,"main_theme,broad_trend",2,"命中主线三日趋势承接、宽基趋势承接；概念=CPO概念,PCB,半导体概念；20日涨幅31.99%；量比1.03；换手4.83%；当日涨幅0.47%，追高压力相对可控",1
13.81,13.264000000000001,12.866,12.5265,12.320166666666665,13.82,12.08,1.4651681227460946,5.950290523269739,16.93480101608806,5.098934550989355,0.9942528735632186,0.005747126436781486,0.27011494252873597,-2.6377036462373837,7.337167728897882,10.246277890871355,-0.0723589001447209,1028288248.0,7.77,7.14,12.08,-4.344677769732074,2.9688631426502576,603328.SH,XD依顿电,2026-06-11,85.34,3.09,12859940830.0,True,True,False,core,['PCB'],4.19263,11.324023,4.42013,main_theme,主线三日趋势承接,4,607.0,"main_theme,fund_flow,broad_trend,breakout_theme",4,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=PCB；20日涨幅16.93%；量比1.47；换手7.77%；当日涨幅7.14%，需等分时承接确认,2
483.5,485.37,485.8089999999999,470.87,351.84000000000003,552.82,451.0,0.7363803396379758,7.40295657884623,29.074454737179337,-0.9221311475409806,0.8333333333333334,0.16666666666666666,0.6346666666666655,-0.06655020380999588,-0.47528967145522927,2.6822689914413758,-12.539343728519242,14211235696.0,4.45,0.55,471.0,-0.4198552223371177,10.18821096173732,603986.SH,兆易创新,2026-06-11,92.45,21.8,540347191230.0,True,True,False,core,"['存储芯片', '半导体概念']",4.342121,12.342735,4.342121,main_theme,主线三日趋势承接,2,598.0,"main_theme,broad_trend",2,"命中主线三日趋势承接、宽基趋势承接；概念=存储芯片,半导体概念；20日涨幅29.07%；量比0.74；换手4.45%；当日涨幅0.55%，追高压力相对可控",3
24.08,24.226,24.101999999999997,23.839,20.291666666666668,30.19,22.04,0.91214901365131,8.980074407456572,15.658021133525452,-5.827141181071568,0.9230769230769224,0.07692307692307766,0.3891402714932123,-0.521285838401397,-0.09127873205542869,1.0109484458240843,-20.238489566081498,483379310.0,9.56,4.6,22.04,-2.200996677740852,4.4435215946843964,301379.SZ,天山电子,2026-06-11,87.48,4.84,6895609747.0,True,True,False,core,"['PCB', '存储芯片']",4.194855,10.379338,4.194855,main_theme,主线三日趋势承接,3,577.0,"main_theme,broad_trend",2,"命中主线三日趋势承接、宽基趋势承接；概念=PCB,存储芯片；20日涨幅15.66%；量比0.91；换手9.56%；当日涨幅4.60%，需等分时承接确认",4
10.13,9.682,9.552000000000001,9.562,9.21,10.61,8.43,1.284906917528234,6.913666012550516,3.051881993896231,7.537154989384305,0.8684210526315814,0.1315789473684186,0.7894736842105256,-0.29615004935836,6.051088777219434,5.940179878686493,-4.524033930254461,2607865246.11,6.47,0.0,9.8,-1.4807502467917066,1.9743336623889274,002129.SZ,TCL中环,2026-06-11,-6.87,2.26,45242465500.0,True,True,False,core,"['半导体概念', '新材料']",4.160289,10.853786,5.791575,main_theme,主线三日趋势承接,5,550.0,"main_theme,fund_flow,broad_trend",3,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=半导体概念,新材料；20日涨幅3.05%；量比1.28；换手6.47%；当日涨幅0.00%，追高压力相对可控",5
13.59,13.169999999999998,12.77,12.144499999999999,11.630833333333333,13.71,12.24,1.446839381178286,5.1940285737361815,17.96875,2.6435045317220442,0.8536585365853647,0.1463414634146353,0.25609756097560854,1.708074534161483,6.421299921691471,11.902507307834824,-0.8752735229759452,2231944479.17,10.34,5.51,12.89,1.324503311258285,10.375275938189855,002171.SZ,楚江新材,2026-06-12,41.13,2.63,23061947161.0,True,True,False,core,"['铜缆高速连接', 'PCB', '半导体概念', '新材料']",4.05872,11.69396,4.40122,main_theme,主线三日趋势承接,1,676.0,"main_theme,fund_flow,broad_trend,breakout_theme",4,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=铜缆高速连接,PCB,半导体概念；20日涨幅17.97%；量比1.45；换手10.34%；当日涨幅5.51%，需等分时承接确认",1
9.12,9.044,8.686,8.014500000000002,7.741666666666666,9.41,7.82,1.6405136116341905,6.360367172287283,25.619834710743802,0.33003300330032914,0.7999999999999989,0.2000000000000011,0.2615384615384613,-1.1273957158962702,4.996546166244514,13.79374883024515,-3.0818278427205144,533960567.0,11.26,2.82,8.6,4.276315789473695,2.5219298245614086,300120.SZ,经纬辉开,2026-06-12,503.23,2.5,6266637765.0,True,True,False,core,['半导体概念'],4.049904,11.649015,4.424904,main_theme,主线三日趋势承接,2,653.0,"main_theme,fund_flow,broad_trend,breakout_theme",4,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅25.62%；量比1.64；换手11.26%；当日涨幅2.82%，追高压力相对可控,2
15.67,15.298000000000002,14.285,13.360999999999999,12.647666666666668,16.31,13.46,1.765827806493899,5.836474423195276,29.397192402972763,9.580419580419573,0.6333333333333334,0.3666666666666666,0.6333333333333334,2.9546946815495687,9.695484774238722,17.281640595763804,-3.923973022685473,874533956.0,6.45,2.89,15.1,1.4677728142948432,8.998085513720477,600458.SH,时代新材,2026-06-12,23.1,1.82,14622137799.0,True,True,False,core,"['半导体概念', '新材料']",3.510988,12.177464,4.395988,main_theme,主线三日趋势承接,3,608.555,"main_theme,fund_flow,broad_trend",3,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=半导体概念,新材料；20日涨幅29.40%；量比1.77；换手6.45%；当日涨幅2.89%，追高压力相对可控",3
13.53,13.213999999999999,13.392000000000001,13.352500000000001,12.252,14.9,12.38,1.0098361162478202,7.622976028242862,1.1210762331838424,6.535433070866148,0.6036036036036029,0.3963963963963971,0.4864864864864868,0.7518796992481214,1.0304659498207656,1.3293390750795737,-9.194630872483216,436000422.0,10.08,1.73,12.86,6.57797487065781,8.130081300813007,603527.SH,众源新材,2026-06-12,26.43,1.94,4060401072.0,True,True,False,core,['铜缆高速连接'],3.495926,9.705377,4.255783,main_theme,主线三日趋势承接,4,553.48,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=铜缆高速连接；20日涨幅1.12%；量比1.01；换手10.08%；当日涨幅1.73%，追高压力相对可控,4
167.32,163.342,157.349,149.402,114.64616666666666,175.98,149.0,1.028324724924185,8.26011082787176,30.210116731517502,7.277040456498042,0.5761194029850742,0.4238805970149257,0.2164179104477615,0.9944064636420222,6.336868998214172,11.99314600875492,-4.921013751562668,1957262919.0,6.18,3.99,159.6,10.596461869471675,7.727707387042804,300814.SZ,中富电路,2026-06-12,502.39,23.19,37979738189.0,True,True,False,core,"['CPO概念', 'PCB', '半导体概念', '液冷概念']",3.408027,11.83048,3.408027,main_theme,主线三日趋势承接,5,531.04,"main_theme,broad_trend",2,"命中主线三日趋势承接、宽基趋势承接；概念=CPO概念,PCB,半导体概念；20日涨幅30.21%；量比1.03；换手6.18%；当日涨幅3.99%，追高压力相对可控",5
25.74,24.354,24.101,22.293,20.823666666666664,26.64,22.07,1.2656288727947176,6.9992680317484774,30.46122655854029,7.924528301886767,0.9911504424778748,0.008849557522125285,0.3805309734513275,1.253031527890073,6.800547695116379,15.462252725070641,-3.378378378378386,1948011768.0,10.02,4.04,24.62,6.565656565656575,0.38850038850040125,600459.SH,XD贵研铂,2026-06-15,26.05,2.6,23142347925.0,True,True,False,core,"['半导体概念', '新材料']",4.780348,12.078282,5.386063,main_theme,主线三日趋势承接,1,643.0,"main_theme,broad_trend,breakout_theme",3,"命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念,新材料；20日涨幅30.46%；量比1.27；换手10.02%；当日涨幅4.04%，追高压力相对可控",1
133.76,131.512,132.94,126.25750000000001,104.2465,142.78,122.22,1.0296726774118161,7.410701214113382,30.370370370370352,-5.195265433411308,0.9796264855687599,0.02037351443124016,0.533106960950764,2.6357827476038267,0.6168196178727214,5.942221254182911,-6.317411402157163,12861198025.68,5.17,6.84,122.22,5.14354066985645,10.57117224880384,002463.SZ,沪电股份,2026-06-15,57.05,17.91,283420261729.0,True,True,False,core,['PCB'],4.673016,12.657473,4.673016,main_theme,主线三日趋势承接,2,598.0,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=PCB；20日涨幅30.37%；量比1.03；换手5.17%；当日涨幅6.84%，需等分时承接确认,2
22.4,21.806,20.996000000000002,20.863500000000002,19.923666666666666,22.88,20.0,1.2349936323717459,6.1626550881534365,10.836219693221167,-0.40017785682525187,0.9310344827586162,0.06896551724138375,0.586206896551722,-0.26954177897574993,6.686987997713828,7.364536151652402,-2.0979020979021072,792510044.0,6.63,0.63,21.86,3.4375000000000044,1.2053571428571663,300353.SZ,东土科技,2026-06-15,-78.49,5.63,12420836196.0,True,True,False,core,['半导体概念'],4.560572,10.675809,7.803143,main_theme,主线三日趋势承接,4,579.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅10.84%；量比1.23；换手6.63%；当日涨幅0.63%，追高压力相对可控,3
540.49,536.908,537.9680000000001,500.4785,414.77433333333335,583.84,490.13,1.2827429060130244,7.282156699227851,32.40488964013622,-3.573467494469412,0.9923152709359608,0.00768472906403914,0.4900492610837439,1.6862141136516158,0.4688011182821157,7.994649120791394,-7.424979446423691,31803945193.0,4.88,6.72,490.13,1.5744972154896564,7.583859090824996,300502.SZ,新易盛,2026-06-15,70.96,40.65,789149283144.0,True,True,False,core,['CPO概念'],4.672972,13.405468,4.672972,main_theme,主线三日趋势承接,3,577.0,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=CPO概念；20日涨幅32.40%；量比1.28；换手4.88%；当日涨幅6.72%，需等分时承接确认,4
51.35,50.78,48.343,45.1815,36.735166666666665,54.48,46.88,1.0641773617200354,8.235564879088459,15.263748597081957,-5.7452276064610714,0.9738562091503273,0.026143790849672666,0.6732026143790847,2.8189300411522566,6.2201352832881724,13.652711840023017,-5.7452276064610714,15423309740.0,9.08,5.66,46.88,5.452775073028238,10.126582278481,600522.SH,中天科技,2026-06-15,56.91,5.5,209179684171.0,True,True,False,core,"['CPO概念', '铜缆高速连接', 'PCB', '半导体概念', '液冷概念', '新材料']",4.461525,12.015542,4.461525,main_theme,主线三日趋势承接,5,569.0,"main_theme,fund_flow,broad_trend",3,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=CPO概念,铜缆高速连接,PCB；20日涨幅15.26%；量比1.06；换手9.08%；当日涨幅5.66%，需等分时承接确认",5
16.9,16.148,15.745,14.7065,13.389166666666666,17.29,15.03,0.9867007544735802,6.482973897997304,30.70378963650424,4.643962848297221,0.6823529411764674,0.31764705882353256,0.5647058823529407,-0.11890606420926986,7.335662114957131,14.91517356271035,-2.255639097744364,629446528.0,4.41,0.48,16.32,5.680473372781081,10.177514792899434,300304.SZ,云意电气,2026-06-16,61.46,5.14,17290649807.0,True,True,False,core,['半导体概念'],4.288084,11.320849,4.288084,main_theme,主线三日趋势承接,2,622.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅30.70%；量比0.99；换手4.41%；当日涨幅0.48%，追高压力相对可控,1
87.96,83.752,86.513,81.805,70.12683333333334,99.47,78.3,0.7239366311254568,8.138982058124054,25.0497583167472,3.7264150943396146,0.8624338624338598,0.13756613756614022,0.8624338624338598,1.243093922651937,1.672580999387364,7.5239899761628095,-11.571328038604605,1588962555.6,10.04,1.24,84.7,0.04547521600728466,6.980445657116863,002897.SZ,意华股份,2026-06-16,101.71,5.97,16382918812.0,True,True,False,core,['铜缆高速连接'],4.546652,11.177538,4.546652,main_theme,主线三日趋势承接,1,619.0,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=铜缆高速连接；20日涨幅25.05%；量比0.72；换手10.04%；当日涨幅1.24%，追高压力相对可控,2
23.17,21.942,21.326,21.011499999999998,19.948666666666668,23.33,20.0,1.1665509330387944,6.348697969363824,17.138523761375126,8.423022929340206,0.896774193548389,0.10322580645161089,0.2580645161290318,-0.982142857142847,8.646722310794331,10.272945767793857,-0.6858122588941171,1093434976.0,8.92,3.44,21.78,-3.668536901165309,-4.100129477772995,300353.SZ,东土科技,2026-06-16,-78.49,5.63,12420836196.0,True,True,False,core,['半导体概念'],4.223855,11.06227,7.466427,main_theme,主线三日趋势承接,3,600.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅17.14%；量比1.17；换手8.92%；当日涨幅3.44%，追高压力相对可控,3
80.6,75.352,75.40599999999999,69.17699999999999,53.967333333333336,82.3,67.52,0.9440720274129516,9.189271862138062,36.84210526315789,2.025316455696185,0.8861003861003853,0.11389961389961473,0.22972972972972963,3.167178938928245,6.888046044081378,16.512713763245017,-2.065613608748478,908501187.0,5.53,7.71,76.01,0.9057071960297813,-4.85111662531017,603800.SH,洪田股份,2026-06-16,-287.12,23.26,18399680000.0,True,True,False,core,['玻璃基板'],4.118235,11.744503,13.321664,main_theme,主线三日趋势承接,5,557.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=玻璃基板；20日涨幅36.84%；量比0.94；换手5.53%；当日涨幅7.71%，需等分时承接确认,4
48.5,46.870000000000005,47.92999999999999,46.152,39.074666666666666,56.66,44.0,0.8901963690590167,7.028099701562342,21.249999999999986,5.756650675970349,0.7191011235955058,0.2808988764044942,0.6573033707865173,-1.0834014717906797,1.1892343000208712,5.087536834806713,-14.401694316978464,635678573.0,11.26,-0.86,47.22,19.999999999999996,13.484536082474218,301366.SZ,一博科技,2026-06-16,281.99,6.1,13083440390.0,True,True,False,core,['PCB'],4.125311,10.755934,4.125311,main_theme,主线三日趋势承接,4,556.0,"main_theme,broad_trend",2,命中主线三日趋势承接、宽基趋势承接；概念=PCB；20日涨幅21.25%；量比0.89；换手11.26%；当日涨幅-0.86%，追高压力相对可控,5
9.35,9.218,8.946,8.331,7.7844999999999995,9.62,8.6,1.0973019698024526,6.759307847710073,33.1908831908832,5.411499436302151,1.0,0.0,0.45000000000000334,-1.1904761904761898,4.515984797674946,12.231424798943706,-2.8066528066527923,427591273.0,8.8,1.19,8.95,-8.983957219251337,-4.598930481283414,300120.SZ,经纬辉开,2026-06-17,503.23,2.5,6266637765.0,True,True,False,core,['半导体概念'],4.969972,11.387875,5.344972,main_theme,主线三日趋势承接,1,643.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅33.19%；量比1.10；换手8.80%；当日涨幅1.19%，追高压力相对可控,1
18.05,17.522000000000002,17.038999999999998,16.0885,15.115499999999999,18.65,16.07,1.363816597365117,6.903003140539564,19.694960212201607,7.312722948870402,0.8214285714285748,0.17857142857142516,0.8214285714285748,-1.945945945945951,5.933446798521061,12.191938341051056,-3.217158176943684,1392999645.0,13.92,-2.43,17.59,-0.8864265927977844,-2.160664819944602,300252.SZ,金信诺,2026-06-17,142.17,4.85,12014797015.0,True,True,False,core,"['铜缆高速连接', 'PCB']",4.68884,11.492516,4.68884,main_theme,主线三日趋势承接,2,593.0,"main_theme,breakout_theme",2,"命中主线三日趋势承接、主线突破增强；概念=铜缆高速连接,PCB；20日涨幅19.69%；量比1.36；换手13.92%；当日涨幅-2.43%，追高压力相对可控",2
1276.11,1208.44,1198.4180000000001,1163.9415,919.6618333333333,1320.0,1093.0,1.0030459607493165,5.961673432598684,28.466587472567284,13.532918149466184,0.9996433666191118,0.0003566333808881799,0.1417617689015696,-1.609659559807369,6.482879930041079,9.636953403586006,-3.325000000000017,27272022889.0,1.96,2.25,1220.05,7.191386322495719,2.6565108023603123,300308.SZ,中际旭创,2026-06-17,60.96,40.37,1398381564003.0,True,True,False,core,['CPO概念'],4.484987,12.862093,4.484987,main_theme,主线三日趋势承接,3,572.0,"main_theme,breakout_theme",2,命中主线三日趋势承接、主线突破增强；概念=CPO概念；20日涨幅28.47%；量比1.00；换手1.96%；当日涨幅2.25%，追高压力相对可控,3
81.33,75.818,75.952,70.2985,54.70083333333333,82.3,67.52,0.9063267328680642,9.313559046943642,42.85965220446161,9.461641991924637,0.8906976744186048,0.10930232558139516,0.544186046511629,-0.9429280397022239,7.080787866020643,15.692368969465903,-1.178614823815309,846229423.0,5.08,0.91,77.5,-0.872986597811376,-8.508545432189852,603800.SH,洪田股份,2026-06-17,-287.12,23.26,18399680000.0,True,True,False,core,['玻璃基板'],4.405688,11.976797,13.609117,main_theme,主线三日趋势承接,5,559.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=玻璃基板；20日涨幅42.86%；量比0.91；换手5.08%；当日涨幅0.91%，追高压力相对可控,4
68.95,65.546,62.21500000000001,60.439,60.79783333333334,68.98,58.71,1.3321630395401252,5.7320450185465734,28.088426527958404,12.847790507364977,0.992405063291139,0.007594936708861042,0.2835443037974693,-0.9878760664571189,10.825363658281745,14.081966941875294,-0.043490866917949234,1222971220.0,2.97,3.2,65.03,-5.105148658448144,-4.902102973168976,603379.SH,三美股份,2026-06-17,19.94,5.11,40346559555.0,True,True,False,core,['半导体概念'],4.413337,11.824001,4.843623,main_theme,主线三日趋势承接,4,530.0,main_theme,1,命中主线三日趋势承接；概念=半导体概念；20日涨幅28.09%；量比1.33；换手2.97%；当日涨幅3.20%，追高压力相对可控,5
73.09,70.05,67.296,66.43449999999999,55.20033333333333,73.96,65.04,0.9385824630042015,7.388452484385742,8.345686332641591,10.792784599060184,1.0,0.0,0.9537953795379537,-0.28704209950791437,8.60972420351878,10.018138166163709,-1.1763115197403948,402944015.0,5.04,-0.1,70.06,8.63319195512382,8.085921466684898,300820.SZ,英杰电气,2026-06-18,127.58,7.44,18542568457.0,True,True,False,core,['半导体概念'],4.866328,9.961111,4.866328,main_theme,主线三日趋势承接,1,643.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅8.35%；量比0.94；换手5.04%；当日涨幅-0.10%，追高压力相对可控,1
64.9,62.912,61.992,58.2385,52.98683333333334,68.5,58.32,1.1546434285914817,7.717516689982714,14.603567013950197,9.277656171072593,0.8623853211009187,0.13761467889908127,0.7155963302752273,-1.1480177560079596,4.690927861659588,11.438309709212973,-5.255474452554736,3924154332.0,9.3,-0.66,63.02,9.090909090909083,18.644067796610166,300346.SZ,南大光电,2026-06-18,108.68,15.85,53993177262.0,True,True,False,core,"['半导体概念', '光刻机(胶)', '工业气体', '新材料']",4.432081,11.478568,4.432081,main_theme,主线三日趋势承接,2,628.0,"main_theme,fund_flow,broad_trend",3,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=半导体概念,光刻机(胶),工业气体；20日涨幅14.60%；量比1.15；换手9.30%；当日涨幅-0.66%，追高压力相对可控",2
14.97,14.284,13.774000000000001,13.130500000000001,12.488333333333335,15.28,13.03,1.1986545238652508,6.291718522609568,23.007395234182425,13.323239969719907,0.7777777777777778,0.2222222222222222,0.3888888888888877,-1.7391304347826093,8.683025990997521,14.009367503141519,-2.0287958115183073,996017059.0,6.7,0.13,14.41,-3.1396125584502332,-9.285237140948565,603328.SH,XD依顿电,2026-06-18,85.34,3.09,12859940830.0,True,True,False,core,['PCB'],4.210633,11.347291,4.438133,main_theme,主线三日趋势承接,3,573.0,"main_theme,breakout_theme",2,命中主线三日趋势承接、主线突破增强；概念=PCB；20日涨幅23.01%；量比1.20；换手6.70%；当日涨幅0.13%，追高压力相对可控,3
401.93,391.06399999999996,376.269,373.0925,329.77549999999997,427.83,363.36,1.1424385254398939,7.344892483738661,3.782792811402615,5.771052631578954,0.9249291784702548,0.07507082152974517,0.5644475920679864,-1.2663896698430221,6.819854944202163,7.729316456374775,-6.053806418437219,772471675.0,10.18,0.0,388.87,-4.983454830443124,0.5150150523723029,301629.SZ,矽电股份,2026-06-18,-433.64,15.39,18037448732.0,True,True,False,core,['半导体概念'],4.118184,10.219461,17.507898,main_theme,主线三日趋势承接,4,564.0,"main_theme,fund_flow,broad_trend",3,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=半导体概念；20日涨幅3.78%；量比1.14；换手10.18%；当日涨幅0.00%，追高压力相对可控,4
32.33,30.838,29.584000000000003,28.924,27.144833333333334,32.33,29.11,1.073827689576869,5.86676536159941,8.489932885906029,9.002022926500345,1.0,0.0,0.09202453987730198,-0.16181229773462746,9.282044348296353,11.775688009957122,0.0,521321842.76,2.33,4.63,30.7,3.8354469532941637,17.847200742344583,002831.SZ,裕同科技,2026-06-18,47.11,3.99,46315500493.0,True,True,False,core,['液冷概念'],4.090644,10.21543,4.093144,main_theme,主线三日趋势承接,5,564.0,"main_theme,fund_flow,broad_trend,breakout_theme",4,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=液冷概念；20日涨幅8.49%；量比1.07；换手2.33%；当日涨幅4.63%，需等分时承接确认,5
82.9,82.896,79.862,71.1495,61.4085,85.92,78.68,0.9933893048058439,6.3818169568933145,29.81522079549015,-2.5851938895416993,0.9750000000000014,0.02499999999999858,0.7325000000000017,-0.3405911689575305,3.8040620069620132,16.515224984012548,-3.51489757914338,491608938.12,7.14,0.84,79.0,-4.270205066345001,4.945717732207466,003043.SZ,华亚智能,2026-06-22,362.61,6.11,11315586276.0,True,True,False,core,"['半导体概念', '光刻机(胶)']",4.886729,11.17577,4.886729,main_theme,主线三日趋势承接,1,634.0,"main_theme,fund_flow,broad_trend",3,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接；概念=半导体概念,光刻机(胶)；20日涨幅29.82%；量比0.99；换手7.14%；当日涨幅0.84%，追高压力相对可控",1
14.49,14.588,13.901,13.737,12.527166666666666,15.35,13.7,1.2260268677576958,7.232092735451991,8.376963350785346,0.4854368932038824,1.0,0.0,0.75,-1.849315068493155,4.2371052442270525,5.481546189124259,-5.602605863192181,302013659.0,6.73,-0.75,13.85,-8.074534161490687,-2.8295376121463045,603527.SH,众源新材,2026-06-22,26.43,1.94,4060401072.0,True,True,False,core,['铜缆高速连接'],4.578044,10.124902,5.337901,main_theme,主线三日趋势承接,2,622.0,"main_theme,broad_trend,quality_trend",3,命中主线三日趋势承接、宽基趋势承接、质量趋势；概念=铜缆高速连接；20日涨幅8.38%；量比1.23；换手6.73%；当日涨幅-0.75%，追高压力相对可控,2
579.97,561.7639999999999,547.001,530.7085,431.0941666666667,591.0,490.13,1.095961361769943,7.004092457865081,23.395246909640235,7.304482969157618,0.6441935483870976,0.35580645161290236,0.6441935483870976,0.4505743963678839,6.027228469417793,9.282214247557746,-1.8663282571911992,26306289046.0,3.63,-0.26,560.0,-4.822663241202141,5.262341155576999,300502.SZ,新易盛,2026-06-22,70.96,40.65,789149283144.0,True,True,False,core,['CPO概念'],4.278811,12.685783,4.278811,main_theme,主线三日趋势承接,4,614.0,"main_theme,fund_flow,broad_trend,breakout_theme",4,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=CPO概念；20日涨幅23.40%；量比1.10；换手3.63%；当日涨幅-0.26%，追高压力相对可控,3
36.95,36.404,34.839000000000006,34.608000000000004,32.95666666666667,37.82,34.13,0.9377627709399847,6.771498857981998,10.298507462686572,2.043634355150516,0.9956331877729266,0.004366812227073368,0.2314410480349351,-0.7332205301748331,6.059301357673846,6.767221451687462,-2.3003701745108316,179610945.0,7.8,4.2,34.67,-1.8673883626522447,-7.117726657645473,301067.SZ,显盈科技,2026-06-22,-134.48,4.37,3362420880.0,True,True,False,core,['铜缆高速连接'],4.262238,9.707021,9.104524,main_theme,主线三日趋势承接,5,559.0,"main_theme,broad_trend,breakout_theme",3,命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=铜缆高速连接；20日涨幅10.30%；量比0.94；换手7.80%；当日涨幅4.20%，追高压力相对可控,4
18.62,17.696,16.717000000000002,15.4265,13.668333333333333,18.8,15.78,1.0425280531504635,6.491889457220649,34.53757225433526,10.701545778834728,0.8163265306122452,0.18367346938775472,0.7244897959183679,1.3676148796498921,11.383621463181186,20.701390464460516,-0.9574468085106247,667187218.0,4.26,1.86,17.82,2.5778732545649774,3.920515574650918,300304.SZ,云意电气,2026-06-22,61.46,5.14,17290649807.0,True,True,False,core,['半导体概念'],4.557657,11.593654,4.557657,main_theme,主线三日趋势承接,3,550.0,main_theme,1,命中主线三日趋势承接；概念=半导体概念；20日涨幅34.54%；量比1.04；换手4.26%；当日涨幅1.86%，追高压力相对可控,5
