code,name,amount,turnover,pe,pb,market_cap,is_theme,is_core_theme,is_satellite_theme,theme_tier,concepts,trade_date,price,day_ret,ma5,ma10,ma20,ma60,low5,high20,vol_ratio,avg_range20,momentum20,momentum5,close_position,upper_shadow,lower_shadow,gap,ma10_dist,ma20_dist,high20_dist,low,score,amount_score,quality_score,rank,strategy,strategy_name,recommendation_score,strategy_hits,hit_count,reason,recommend_rank
600198.SH,大唐电信,782429108.0,6.24,-48.57,66.04,12710134525.0,True,True,False,core,['半导体概念'],2026-06-26,9.75,1.8808777429466943,9.358,9.325,9.0485,8.772666666666668,8.56,10.01,1.0568301926160057,5.778518160353326,21.875,7.378854625550659,0.8979591836734679,0.10204081632653202,0.28571428571428314,-1.2539184952978104,4.557640750670245,7.752666187765911,-2.597402597402592,9.31,4.451691,11.044025,6.839406,1,main_theme,主线三日趋势承接,670.0,"[{'strategy': 'main_theme', 'strategy_name': '主线三日趋势承接', 'rank': 1}, {'strategy': 'fund_flow', 'strategy_name': '资金/量能承接近似', 'rank': 8}, {'strategy': 'broad_trend', 'strategy_name': '宽基趋势承接', 'rank': 1}, {'strategy': 'breakout_theme', 'strategy_name': '主线突破增强', 'rank': 1}]",4,命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=半导体概念；20日涨幅21.88%；量比1.06；换手6.24%；当日涨幅1.88%，追高压力相对可控,1
603688.SH,石英股份,3568953309.0,7.75,318.94,8.08,46909339827.0,True,True,False,core,"['存储芯片', '半导体概念']",2026-06-26,86.6,3.63810435615126,83.35799999999999,80.42499999999998,74.277,63.40283333333333,75.5,87.91,1.0176036707232137,8.697656864722203,29.003426187993455,0.5807200929152145,0.810419681620839,0.18958031837916106,0.2966714905933427,-0.6103398755385427,7.677960833074309,16.59060005115984,-1.4901603913092885,81.0,4.260824,12.020316,4.260824,4,main_theme,主线三日趋势承接,612.0,"[{'strategy': 'main_theme', 'strategy_name': '主线三日趋势承接', 'rank': 4}, {'strategy': 'fund_flow', 'strategy_name': '资金/量能承接近似', 'rank': 1}, {'strategy': 'broad_trend', 'strategy_name': '宽基趋势承接', 'rank': 3}, {'strategy': 'breakout_theme', 'strategy_name': '主线突破增强', 'rank': 4}]",4,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=存储芯片,半导体概念；20日涨幅29.00%；量比1.02；换手7.75%；当日涨幅3.64%，追高压力相对可控",2
600459.SH,XD贵研铂,2039132052.0,9.79,26.05,2.6,23142347925.0,True,True,False,core,"['半导体概念', '新材料']",2026-06-26,28.11,5.636978579481394,26.898000000000003,26.451000000000004,24.8675,21.85233333333333,24.94,28.58,1.0246100521979031,7.618980431760339,32.34463276836158,-0.8115737473535631,0.8368055555555559,0.16319444444444411,0.3229166666666667,0.0751597143930951,6.271974594533276,13.039107268523182,-1.6445066480055885,25.7,4.351165,11.951287,4.95688,3,main_theme,主线三日趋势承接,600.0,"[{'strategy': 'main_theme', 'strategy_name': '主线三日趋势承接', 'rank': 3}, {'strategy': 'broad_trend', 'strategy_name': '宽基趋势承接', 'rank': 2}, {'strategy': 'breakout_theme', 'strategy_name': '主线突破增强', 'rank': 3}]",3,"命中主线三日趋势承接、宽基趋势承接、主线突破增强；概念=半导体概念,新材料；20日涨幅32.34%；量比1.02；换手9.79%；当日涨幅5.64%，需等分时承接确认",3
300041.SZ,回天新材,1042026102.97,12.8,25.8,2.94,8648879354.0,True,True,False,core,"['PCB', '半导体概念']",2026-06-26,15.46,2.792553191489361,14.918000000000001,14.49,14.1005,12.546,14.04,15.75,1.1355347248022942,5.818780774373128,6.181318681318686,1.3770491803278873,1.0,0.0,0.3090909090909086,-2.2606382978723474,6.694271911663236,9.641502074394538,-1.8412698412698347,14.36,4.431409,10.462479,4.959266,2,main_theme,主线三日趋势承接,593.0,"[{'strategy': 'main_theme', 'strategy_name': '主线三日趋势承接', 'rank': 2}, {'strategy': 'breakout_theme', 'strategy_name': '主线突破增强', 'rank': 2}]",2,"命中主线三日趋势承接、主线突破增强；概念=PCB,半导体概念；20日涨幅6.18%；量比1.14；换手12.80%；当日涨幅2.79%，追高压力相对可控",4
301095.SZ,广立微,2137087600.32,11.83,-498.94,6.89,21388017388.0,True,True,False,core,"['CPO概念', '光刻机(胶)']",2026-06-26,106.79,6.02660841938048,101.466,99.674,97.80799999999998,91.63566666666665,93.71,108.54,1.335897909668352,7.437400081007002,14.446468760047154,8.858307849133553,0.8165618448637317,0.1834381551362682,0.3490566037735845,1.5984908657664931,7.139274033348713,9.183297889743187,-1.6123088262391718,99.0,3.997707,11.388044,19.253135,6,main_theme,主线三日趋势承接,564.989,"[{'strategy': 'main_theme', 'strategy_name': '主线三日趋势承接', 'rank': 6}, {'strategy': 'fund_flow', 'strategy_name': '资金/量能承接近似', 'rank': 6}, {'strategy': 'broad_trend', 'strategy_name': '宽基趋势承接', 'rank': 4}, {'strategy': 'breakout_theme', 'strategy_name': '主线突破增强', 'rank': 5}]",4,"命中主线三日趋势承接、资金/量能承接近似、宽基趋势承接、主线突破增强；概念=CPO概念,光刻机(胶)；20日涨幅14.45%；量比1.34；换手11.83%；当日涨幅6.03%，需等分时承接确认",5
